site,tag,question_id,accepted_answer_id,answer_count,creation_date,is_answered,last_activity_date,last_edit_date,owner_id,owner_reputation,score,view_count,title,body
security,rsa,83907,83914,1,"2015/03/16, 14:01:18",True,"2015/03/16, 15:36:36",nan,34132,1129,0,661,PCI compliant RSA key generation and getting value of private exponent,"<p>Is it possible to generate RSA key and get its private exponent in clear and to be compliant with the following PCI requirement?:</p>

<p>Keys must be generated so that it is not feasible to determine that certain keys are more probable than other keys from the set of all possible keys. Cryptographic keys or key components must be generated by one of the following:  </p>

<ul>
<li>An approved key-generation function of a PCI–approved HSM</li>
<li>An approved key-generation function of a FIPS 140-2 Level 3 (or
higher) HSM</li>
<li>An approved random number generator that has been certified by an
independent laboratory to comply with NIST SP800-22</li>
</ul>

<p>For example by importing AES key onto FIPS 140-2 Level 3 compliant token, generating RSA key pair on it and wrap its private part to PKCS#8 with imported AES key? Then decrypt private key with AES key on trusted desktop computer.</p>
"
security,rsa,80356,80365,1,"2015/01/29, 11:34:41",True,"2015/01/29, 12:42:15",nan,45002,1079,0,973,Obtain X.509 Certificate Fingerprint from Certificate Info,"<p>I would like to obtain the SHA1/MD5 fingerprint of an X.509 certificate in order to compare it with the one presented by a server before connecting. However, I currently don't have access to the certificate itself, the only info I have is the output of the <code>openssl x509 -text -noout -in cert.crt</code> command that I was provided (Serial number, Public Key, Exponent, ...). Is it possible to calculate the certificate fingerprint using that information?</p>
"
security,rsa,80163,80166,1,"2015/01/27, 08:59:47",True,"2015/01/27, 09:58:29",nan,67119,13,0,249,SSL over self-implemantation of RSA?,"<p>I currently write a client application which communicates with a PHP server.</p>

<p>The application itself requires valid user credentials and get all of his information by doing POST requests to the PHP server. Is the first scenario safe or should I use SSL/TLS instead?</p>

<p>1st scenario (already implemented):</p>

<ul>
<li>Client application has a hardcoded RSA public key</li>
<li>Application generates a random AES key and IV on each start. (Never uses the same key and IV to encrypt the username and password)</li>
<li>Client application encrypts the AES key and IV with RSA public key in a string</li>
<li>PHP server decrypts the string and stores the AES key and IV</li>
<li>Client application encrypts the username and password when trying to login</li>
<li>PHP server receives the encrypted data, decrypts the data and uses password_verify to see if login credentials match which the stored ones</li>
<li>After successful login the client application needs some user data and request a nonce from the PHP server using the encrypted username and password</li>
<li>The PHP server encrypts the nonce and sends it to the client application</li>
<li>The client application decrypts the nonce and sends it with the POST request </li>
<li>PHP server takes a look in the database and sees that the nonce is valid</li>
<li>PHP server sends the AES encrypted data the user asked for</li>
<li>The client application now decrypts the data</li>
</ul>

<p>2nd scenario:</p>

<ul>
<li>Implementing mutual ssl authentication</li>
</ul>
"
security,rsa,71855,71857,1,"2014/10/28, 20:50:19",True,"2014/10/28, 21:42:41","2014/10/28, 21:14:48",59736,3,0,894,Why is not safe to use the same public key in RSA?,"<p>In the RSA context, why is not safe to use the same n (public key)for different people?</p>
"
security,rsa,67425,67426,1,"2014/09/15, 09:37:01",True,"2014/09/15, 09:58:17","2014/09/15, 09:50:27",55538,3,0,457,Key Exchange using RSA,"<p>I'm trying to do key exchange using the following scheme.</p>

<ol>
<li>Server generates an RSA-2048 key pair and sends the public part to the client  </li>
<li>Client generates an RSA-592 key pair (I have to use RSA-592 due to client performance reasons; 592 bits is the minimum key size for encrypting 256 bits using OAEP)  </li>
<li>Client encrypts the public part of the key pair using the public key from the server, and sends it to the server  </li>
<li>Server encrypts AES-256 key (random) using the client's RSA key pair, and sends it to the client  </li>
</ol>

<p>So, is this secure than plain RSA-592?</p>
"
security,rsa,65411,nan,1,"2014/08/14, 11:51:26",True,"2014/08/14, 12:00:20",nan,53842,101,0,119,Choosing right way to secure access to server access via socket,"<p>I have an application running on a server, that has an exposed socket to the Internet to communicate with client that is/are application(s) on a phone. How would one go about properly securing the access to the server, if one is not sure he could trust the client to store secrets? </p>

<p>What I mean by not trusting, is that for example if I don't want to store symmetric encryption key on the device, and I'm not sure encrypting messages with public <code>RSA</code> key is good enough since someone could just repeat message to the server..</p>

<p><code>TSL</code> on the other hand seems to be geared towards client recognizing whether he can trust some server..</p>

<p>What would be a good way to start implementing a secure access from the client towards the server, and server to be able authenticate the client ?</p>
"
security,rsa,64736,nan,2,"2014/08/05, 17:39:19",True,"2022/07/17, 20:23:51","2022/07/17, 20:23:51",53318,11,0,1430,Why does no one make a message application like WhatsApp using RSA keys?,"<p>Since GnuPG is available for Android, why does no one makes an app that encrypts every message using an RSA key and just swaps the keys with each &quot;friend&quot;, so for example:</p>
<ul>
<li>John has a limit of 100 friends.</li>
<li>John has 1 RSA public key.</li>
<li>Only John has the secret key.</li>
</ul>
<p>People who would message John would only get his public key, therefore when they write to John, their message will be encrypted using John's public RSA key. When a message arrives, John's cellphone decrypts every message using his secret key. Keys will be stored on each cellphone and generated at their cellphone.</p>
<p>Please enlighten me.</p>
"
security,rsa,61289,61291,2,"2014/06/17, 15:33:48",True,"2014/06/17, 16:57:45","2014/06/17, 15:39:52",49512,103,0,1213,Why RSA signatures based on the hash of the message?,"<p>Why RSA signatures based on the hash of the message rather than the message itself?</p>
"
security,rsa,58771,58772,2,"2014/05/26, 14:28:49",True,"2017/06/05, 09:21:19","2014/05/26, 14:48:17",41706,697,0,4424,Security weaknesses in using RSA encrypted MD5 hash of certificate content,"<p>Suppose you have an Internet banking site based on a secure web server running the HTTPS protocol via port 443. </p>

<p>The server authenticates itself to clients through an X.509 certificate signed by a CA. The signature is constructed by using RSA encryption of the MD5 hash of the certificate content. The key used for the encryption is a 512-bit private key of the CA. </p>

<p>What is the most obvious weaknesses in such a ""setup""? I thought the use of MD5 for integrity would be a weak point as MD5 has been broken. But since it's encrypted with RSA using a 512-bit private key, I guess the MD5 can't really be manipulated?</p>
"
security,rsa,278699,nan,0,"2024/09/13, 11:23:19",False,"2024/09/13, 11:23:19",nan,195981,111,0,43,exfiltred .rnd file exploitation,"<h2>Context</h2>
<p>During a CTF, as www-data, I managed to exfiltrate an <strong>.rnd</strong> file used by phpseclib on a PHP app (I exfiltrated the entire app). Since SSHD is configured with <code>PubkeyAuthentication yes</code> and <code>PasswordAuthentication no</code>, my guess is that i) I should use the admin's ssh key to log with <code>ssh</code> ii) because he might have used the same keys as the ones used in the app. My goal is to re-generate the admin's pair.</p>
<h2>Problem</h2>
<p>Wherever I put the file (but it seems to be expected in ~/)</p>
<p><em><strong>openssl.cnf</strong></em></p>
<pre><code># minimalist openssl.cnf file for use with phpseclib

HOME            = .
RANDFILE        = $ENV::HOME/.rnd

[ v3_ca ]
</code></pre>
<p>no matter if I use <code>php phpseclib/phpseclib/Crypt/RSA.php</code> or <code>openssl genrsa -rand .rnd -out key.pem 1024</code>, I end up with <strong>different pairs each time</strong>, none of which are better candidate than the others.</p>
<p>Since the .rnd is a seed, I naively though that <code>Same(.rnd) =&gt; Same(keys pair)</code> but this does not seem to be the case. Either I do not use it properly or the keys are not solely determined by the seed.</p>
<h2>Questions</h2>
<p>Is it possible to exploit a .rnd in any way? Even is the relation .rnd &lt;&gt; pair is not deterministic, does it narrow the space of possible pairs in an exploitable way?</p>
"
security,rsa,278178,nan,1,"2024/08/08, 15:37:22",True,"2024/08/08, 15:52:28",nan,318753,1,0,671,Why chrome shows several certificates for encryption?,"<p>when i check connection status with google services (gmail for instance) i see that connection is secure. Then I can check certificate details. Chrome shows that it uses 3 different certificates with different public keys.</p>
<p>Hierarchy:</p>
<ol>
<li>GTS Root R1 (shows public key as modulo 1024 characters in hexadecimals which equals to 4096 bits binary, eponential 01001)</li>
<li>WR2 (shows public key as modulo 512 characters in hexadecimals which equals to 2048 bits binary, exponential 01001)</li>
<li>mail.google.com (shows public key as 132 characters in hexadecimals, it doesn't say whether it's exponential or modulo)</li>
</ol>
<p>Why is it like this? Why keys have different lenghts. Why end key (mail.google.com) is so short? How can I understand it? Which key is used for encryption?</p>
<p>Thanks in advance :)</p>
"
security,rsa,276537,nan,1,"2024/04/19, 23:34:38",True,"2024/04/20, 04:54:04","2024/04/20, 04:54:04",307826,1,0,177,Why Ransomware generate keypair in victim?,"<p>I read this answer <a href=""https://security.stackexchange.com/questions/159545/ransomware-encryption-keys?newreg=ce15fda064e64cd9a6642cb771a1dd85"">Ransomware encryption keys</a> and understood how wannacry works. But I still have a question: as I understand, the hacker will put the hacker's RSA public key in the malware, the victim machine will randomly generate an AES key, after encryption is complete, the malware will encrypt the AES key with the hacker's RSA public key and saved on the victim's computer, the victim buys the key, the hacker will ask to send the encrypted AES Key file to him and then he will decrypt and send it back <a href=""https://qr.ae/pskG5A"" rel=""nofollow noreferrer"">https://qr.ae/pskG5A</a>.</p>
<p>But when reading analysis articles about wannacry, I see that both the hacker and the victim must each generate a pair of keys, the victim's private key will encrypt the AES key and then the hacker's public key will encrypt the victim's private key. Why waste time generating an additional key pair on the client? What is the effect of creating a new RSA keypair on the machine being infected?</p>
"
security,rsa,276382,276383,1,"2024/04/08, 08:12:38",True,"2024/04/08, 17:32:42","2024/04/08, 17:32:42",307434,103,0,168,Secure Transmission of Secret Keys Between Mobile App and API Server,"<p>I need to establish a secure method for transmitting shared secret keys between a mobile app and an API server to ensure the integrity of the data.</p>
<p>When initially exchanging shared secret keys, I'am employ X25519. However, if a previously established shared secret key exists for a user on the server, It must retrieve and use the shared secret key that is already stored for that user. Because altering the shared secret key by generating a new one would render it incompatible with other logged-in devices.</p>
<p>The threat model is for users to spoof the API by discovering their shared secret key.</p>
<p>To prevent this, I came up with three approaches.</p>
<p>First Approach:</p>
<ol start=""0"">
<li>The server possesses an RSA or ECIES key pair. Server's public key is hardcoded into the client.</li>
<li>The client generates a random AES key, encrypts it using the server's public key, and transmits it to the server.</li>
<li>The server decrypts the received encrypted AES key with its own private key, encrypts the message with that key, and sends the value to the client, including signing it with the private key.</li>
<li>The client decrypts the received encrypted message with the AES key and verifies the signature with the server's public key.</li>
</ol>
<p>Second Approach:</p>
<ol start=""0"">
<li>The client has an RSA or ECIES key pair.</li>
<li>The client sends its public key to the server.</li>
<li>The server encrypts the message using the public key received from the client and transmits it.</li>
<li>The client decrypts the encrypted message received from the server with its own private key.</li>
</ol>
<p>Third Approach:</p>
<ol start=""0"">
<li>Both client and server have RSA key pairs.</li>
<li>The client sends its public key to the server.</li>
<li>The server encrypts the message with the client's public key and generates a signature with its own private key. It sends the encrypted message, its signature, and its own public key to the client.</li>
<li>The client verifies the integrity of the signature by verifying it with the server’s public key and decrypts the encrypted message with its own private key.</li>
</ol>
<p>Which of the three approaches above best suits my situation? Or if you have any other insights or solutions, I'd sincerely appreciate your input.</p>
"
security,rsa,276222,nan,1,"2024/03/28, 08:33:55",True,"2024/03/28, 09:07:45",nan,nan,nan,0,142,Why does this application include a private RSA key?,"<p>I downloaded an application, based on electron. I then decompiled the app.asar file. And I found two strange files: &quot;server.cert&quot; and &quot;server.key&quot;.
The private RSA key corresponds to the certificate.</p>
<p>I was wondering what this could be used for. Have any developers forgotten their key? Or is it for SSL encryption? But in that case, why include the private RSA key?</p>
<p><a href=""https://i.sstatic.net/yngAf.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/yngAf.png"" alt=""screenshot"" /></a></p>
"
security,rsa,273393,nan,0,"2023/11/29, 09:15:16",False,"2023/11/29, 09:16:22","2023/11/29, 09:16:22",301458,1,0,128,RSA vs Shor&#39;s Algorithm/Fast Factoring — Server Credentials &amp; MITM,"<p>I've watched a lot of videos on Shor's Algorithm and Quantum Computers. Most of these videos say these two things undermine RSA via fast-factoring, but they never really explain how fast-factoring is used to these break things; just very hand-wavy statements.</p>
<p>Basically:</p>
<ul>
<li>I get that with fast factoring, you could(?) reconstruct the private key from a public key. But wouldn't you still need the username/password/server details? I've ssh'd into servers for work and I still have to provide credentials on top of the ssh keys. Various commands on the server are also password protected, so fast-factoring doesn't seem all that dangerous unless I'm missing something here.</li>
<li>I get that MITM can use fast-factoring to decrypt the traffic (via the trick above) allowing you to modify the traffic then re-encrypt.</li>
</ul>
<p>I guess I have not seen/read a complete start-to-finish example story of how fast-factoring would actually undermine the internet.</p>
"
security,rsa,273084,273086,1,"2023/11/10, 09:56:23",True,"2023/11/10, 10:36:28",nan,184772,137,0,538,Why in &quot;openssl pkeyutl -verify&quot; is needed both public and private keys? Why isn&#39;t public key enough?,"<p>I created a signature with:</p>
<pre><code>openssl pkeyutl -sign -inkey rsa.key.bob -in  plain -out plain.sig.bob
</code></pre>
<p>and to verify, Alice just needs to use Bob public key to check the authenticity of the message.</p>
<p>So why I have to use this (which require the private key):</p>
<pre><code>openssl pkeyutl -verify -in plain -inkey rsa.key.bob -sigfile plain.sig.bob
</code></pre>
<p>and there is no option to just use the public key?</p>
"
security,rsa,272413,nan,0,"2023/09/30, 03:41:38",False,"2023/09/30, 03:41:38",nan,252705,133,0,115,What is the best way to encrypt asymmetric metadata?,"<p>As a hobby project I'm thinking about how to write a secure chat where even all metadata are encrypted so that it is impossible to leak any (meta) information by design.</p>
<p>My basic idea is right now:<br />
Each chat is split in blocks identified by an UUID just the last hex digit count up so that there are at max blocks of 16 messages. The first message of the block has some asymmetric encrypted information about this block like the AES key/iv (I'm not absolutely sure right now) encrypted for each chatter so that the other 15 messages have the same symmetric AES encryption (basically like GPG, I just encrypt up to 15 messages with the same symmetric key). The first message also keeps a reference to the previous block if there is one.</p>
<p>The first problem I see now is that based on the asymmetric part size that you can see the count of chatters. GPG should have the same issue right?</p>
<p>Now back to my real problem:<br />
How can I encrypt securely without a tonne of encryption overhead basic data as received and read timestamps in a secure way so that the server cannot decrypt that information and nobody else can mark the message of someone else as read. Basically I just need to store 3 longs some kind of id and the two timestamps.</p>
"
security,rsa,272269,nan,2,"2023/09/20, 08:55:53",True,"2023/09/21, 10:04:44","2023/09/20, 09:27:35",298098,1,0,144,Asymmetric crypto algorithm for encryption with hardware token,"<p>Our product stores voucher data in a database.
These voucher data can be retrieved with our app to display a voucher that can be used for payments.</p>
<p>Obviously, these voucher data are extremely sensitive because who ever gets access to them can use them for payments.
Common attack scenarios are:</p>
<ul>
<li>DB breach where an attacker can extract voucher data from our database</li>
<li>Man-in-the middle where an attacker spies on the communication between our backend and our app</li>
<li>Internal staff with database access extracts voucher data with malicious intention</li>
</ul>
<p>To reduce risk we decided that we need to encrypt these voucher data. The goal is, that only the app user who owns the voucher can decrypt it. The backend must not under any circumstances store keys that can be used for decrypting voucher data.</p>
<p>We figured that asymmetric crypto should be a good fit for our requirements. The solution would look something like this:</p>
<ol>
<li>The app generates an asymmetric key pair locally and stores the private key locally while the public key is uploaded to our backend</li>
<li>The backend uses the user's public key to encrypt the voucher data and store it in the DB</li>
<li>The encrypted voucher data is sent to the app when a user wants to retrieve his vouchers</li>
<li>The encrypted voucher data is decrypted locally with the user's private key</li>
</ol>
<p>The only thing we're still looking for is a good asymmetric algorithm. RSA seems pretty fine, but only huge key lengths like 4096 upward are considered secure nowadays. The limit what key lengths are considered secure also increases continuously as the years go by.
Since our concept also involves a master key stored on a hardware token, this will not do because most hardware tokens only support RSA key sizes up to 2048 bits.</p>
<p>ECC on the other hand seems pretty secure with much shorter key sizes and has good hardware support. Blockers are that ECC is mostly used for signing stuff and we couldn't find a way to use it for encryption/decryption.</p>
<p>Are there any other options that combine good security with good hardware token support?</p>
"
security,rsa,271541,nan,2,"2023/08/04, 16:10:21",True,"2024/03/21, 18:08:01","2023/08/05, 14:41:27",296268,1,0,1266,Most secure way to pass data from client to server?,"<p>I'm writing an authentication system and would like some suggestions on improving its security. Currently, I use RSA to communicate data between the client and the server. Here's the process:</p>
<ol>
<li>The client and server each have their public and private keys.</li>
<li>The client encrypts data using its private key and sends it to the server.</li>
<li>The server decrypts the data using the client's public key to read the message.</li>
</ol>
<p>Now, I'm wondering if there's a more secure way to handle this. Specifically, I'd like to know if it's possible to avoid hard-coding keys in the client and server and instead establish them securely without the need for direct key transfer.</p>
<p>Feel free to share any insights or ideas for improving the authentication system.</p>
"
security,rsa,270987,270989,1,"2023/06/28, 13:50:12",True,"2023/06/28, 15:34:43",nan,88333,135,0,278,Is backing up the seed used to generate an RSA key pair a secure practice?,"<p>Assume I wanted to generate an RSA key pair, and create a backup of it. It is possible to back up the randomness source used to generate the keypair instead of the keypair itself and still recover the keys if needed? Is this a secure practice? Are there any benefits or downsides when compared to backing up the keys themselves? Are the answers different if instead of RSA, I used a different scheme like ECDSA?</p>
"
security,rsa,268543,268544,1,"2023/02/18, 08:32:04",True,"2023/02/18, 08:51:23","2023/02/18, 08:48:54",84046,223,0,756,Can RSA key be used as key for symmetric encryption?,"<p>I know RSA is asymmetric (public / private) key.
But, is possible to generate only a
private key with rsa and using it as symmetric?
For example with openssl?</p>
"
security,rsa,267297,267299,2,"2022/12/26, 10:10:50",True,"2022/12/26, 12:22:03","2022/12/26, 10:22:26",nan,nan,0,547,Asymmetric encryption and data sharing,"<p>I have a web application created with Flask in python that uses asymmetric encryption using RSA, the private key is generated from the user's password and is only stored in a cookie on the user's device, so even I as the person who has access to database cannot decrypt the data. However, I would like the user to be able to share their data via web application, but I do not know how to transfer the private key for decryption in such a way that doesn't reveal private key to &quot;random&quot; user.</p>
<p>It may be a stupid question, but I have no idea.</p>
"
security,rsa,265625,nan,1,"2022/10/19, 06:00:34",True,"2022/11/18, 07:05:15",nan,284250,1,0,160,Authenticate people online with simple public / private key scheme or similar,"<p>how can I ensure that person X on website A is the same person who contacts me?
Here is my use case.</p>
<p>On website A I post message asking username X to contact me. Someone send me an email - how do I ensure it is the same person? Website A does not have a private messaging functionality and all posts are public and visible for everyone.</p>
<p>I was thinking about most obvious way to do it when username X posts his public key and then I encrypt code word with it and send him, but it requires knowledge of public/private keys, the keys themselves and the keys are really long usually.</p>
<p>Is there an easier way to authenticate people, maybe some website where you can use short words as public / private key or something like that? There is a lot of webservices where you can generate RSA keys and do all (d)encryption stuff, but as I've said it will not work for me.</p>
"
security,rsa,259351,nan,1,"2022/02/05, 00:34:12",True,"2022/02/08, 01:58:58",nan,265550,53,0,1594,GPG4WIN Kleopatra does not require RSA secret key components to decrypt,"<p>I was thinking of using gpg4win to encrypt files I'll upload to cloud storage services. I already use 7-zip so if I just wanted to password protect my files I could have easily done it, but I wanted to implement TLS style asymmetric encryption for my files so that one has to acquire both the private key file and the password protecting it to decrypt the files on cloud.
<br/><br/>
Kleopatra (GUI client of gpg4win) has an option to import keys in PKCS12 (.p12 or .pfx) format and public certificate (.crt) format as well as its own OpenPGP Private Key (.asc) format. So I wanted to see if I can use .pfx keys created somewhere else to encrypt/decrypt files using Kleopatra. This test worked out well without any problem using .pfx file, but something unintuitive happened when I tried the same test using .crt public certificate file with no private key information. When I imported public certificate file which technically shouldn't hold any secret key components, encrypting and decrypting files on Kleopatra still worked with no problem. But from my understanding of how asymmetric RSA encryption works, encrypting files with a public certificate should work but decrypting process requires at least the corresponding private exponent field to calculate the symmetric key back.</p>
<pre><code>rem 1. Creating public certificate using openssl
openssl req -x509 -key private.key -out public.crt -sha256 -set_serial 0 -days 365000

rem 2. Creating certificate + secret key bundle as .pfx
openssl pkcs12 -export -in public.crt -inkey private.key -out combined.pfx
</code></pre>
<p>The above code shows how I created a public certificate file without secret key components. I used <code>-set_serial 0</code> to make sure even if I create certificates later on using the same private key it will still work on Kleopatra, because Kleopatra considers certificates with different serial numbers to be different despite being created from the same secret key. The version of Kleopatra is 4.0.0 and it's using GnuPG 2.3.4 and Libgcrypt 1.9.4.
<br/><br/>
To sum up my question is: <strong>Why does RSA decryption work on Kleopatra without any secret key components?</strong></p>
"
security,rsa,253856,nan,2,"2021/08/01, 12:14:14",True,"2021/09/01, 07:01:40",nan,264107,119,0,751,Using Private Key for encryption,"<p>I want to implement simple software protection mechanism. This is how it would look like:</p>
<p><a href=""https://i.sstatic.net/NKxdk.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/NKxdk.png"" alt=""enter image description here"" /></a></p>
<p>My question is - is there any problem for me using the private key for encryption and public for decryption (since usually it is other way around)?</p>
"
security,rsa,251735,nan,1,"2021/06/24, 20:31:14",True,"2021/06/24, 21:22:12",nan,260408,109,0,264,"If I use multiple different RSA public keys to encrypt a single AES key for distribution, how much does that degrade the encryption?","<p>I would like to store encrypted AES-256 keys in a public location and give 100 different people access to the AES key by using each of those 100 people's public RSA encryption key to encrypt the AES key. How much does this degrade the encryption? The AES key would be random, not passphrase based.</p>
"
security,rsa,237422,237423,1,"2020/08/22, 03:35:17",True,"2020/08/22, 04:13:28","2020/08/22, 04:13:28",241547,3,0,149,Encrpyting HTTP sensitive data without SSL certificate,"<p>I am implementing a server that contains most of the information the clients have to retrieve. Sensitive information has to be exchanged between client and server, and due to this, I would like to have this information encrypted.</p>
<p>I came up with the idea of encrypting all sensitive information using RSA (PKCS1_OAEP) by having every client and server generating and exchanging their public keys to encrypt, and to be decrypted by the receiver.</p>
<p>What is the catch here? Is it unsafe to do this?</p>
<p>I understand https exists, I am just wondering about this solution.</p>
<p>I understand size is a &quot;limitation&quot;, but one way of going around this is encrypting packets, then joining all the packets in a single string to then be decrypted in the same way.</p>
"
security,rsa,235111,235112,1,"2020/07/24, 05:23:57",True,"2020/07/24, 16:08:58","2020/07/24, 13:29:13",114777,111,0,2469,Performance comparison between ed25519 vs AES,"<p>I found that AES has dedicated hardware on most machines. The question is can we use ed25519 to replace AES? Instead of using RSA to encrypt the AES key and then encrypt the data with AES, can we just use ed25519 and stop using AES? Are there any performance comparisons between the two? I went through <a href=""https://cr.yp.to/ecdh/curve25519-20060209.pdf"" rel=""nofollow noreferrer"">this</a> and couldn't find much.</p>
"
security,rsa,230882,nan,2,"2020/05/01, 11:39:58",False,"2025/05/12, 12:06:40","2020/05/01, 11:52:01",212057,1,0,991,Save private key in a database to share between multiple accounts,"<p>I don't know if my concept would be secure so I ask here. The main purpose is to log in with password x and also use that password to encrypt an RSA private key with AES to store that in the main database, so when I log in with another account that private key can be reused and I can encrypt all incoming messages with that private key, so other users only need one single public key from me. </p>

<p>Due I don't want anyone to be able to read the message I use that RSA encryption but I also don't want the server to be able to know the AES password.</p>

<p>So my thought was that I use password x and hash it with PBKDF2WithHmacSHA512 and use that first hash as the AES password. Then I hash the hash again with the same algorithm and use that to log in in my account. So the double-hashed-password will be sent to the server and will be treated as my account password. With my understanding the server will never know what the AES password is so will never be able to get the private key.</p>

<p>The private key will be generated when no private key is in the database yet, encrypted and sent to the database. When I log in again I will get this encrypted private key and can decrypt it.</p>

<p>Now I'm wondering if I'm missing something. Would that be secure?</p>
"
security,rsa,214098,214099,1,"2019/07/25, 09:30:44",True,"2019/07/25, 09:48:49","2019/07/25, 09:46:40",159436,136,0,212,Is asymmetric encryption is safe on the Internet? Can&#39;t a hacker just pose as a valid user?,"<p><strong>When I read the RSA asymmetric encryption:</strong></p>

<p><a href=""https://i.sstatic.net/d0HJR.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/d0HJR.png""></a></p>

<p><strong>In the environment:</strong></p>

<p><strong>Rules are:</strong><br>
blue boy, red girl, and black men.</p>

<p>blue boy and red girl all have their own public key (blue) and private key (red).</p>

<hr>

<p><strong>In the first step:</strong></p>

<blockquote>
  <p>blue boy signs the <code>plaintext(1)</code>, sends the <code>plaintext(1)</code>, <code>RSA.sign(1)</code> and 
  <code>blue public key</code> to red girl; then red girl can use the <code>blue public key</code> sign the <code>plaintext(1)</code>, to compare the received <code>RSA.sign(1)</code> and check the data whether is right.</p>
</blockquote>

<p><strong>I have two questions:</strong></p>

<ol>
<li>What's the purpose of the first step? </li>
<li>The black men can truncate the network, then send red girl <code>3 + RSA.sign(3)</code> + <code>black public key</code> using blue boy's name. Why is this safe? </li>
</ol>
"
security,rsa,202609,202611,1,"2019/01/31, 01:41:47",True,"2019/01/31, 03:15:26",nan,198295,103,0,2435,"More clarity on Certificate, public key, hash","<p>I'm new to this certificate and public keys. So I've a certificate. I exported as .pem. I opened it in textEdit and it looks like the below.</p>

<p><a href=""https://i.sstatic.net/zn1Jy.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/zn1Jy.png"" alt=""enter image description here""></a></p>

<p>I've used below command to see what this certificate contains.</p>

<pre><code>openssl x509 -inform pem -text -in test1.pem
</code></pre>

<p>then I see some data like issuer, company etc. Also I see public key info. which looks like below.</p>

<p><a href=""https://i.sstatic.net/z7ODV.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/z7ODV.png"" alt=""enter image description here""></a></p>

<p>Now what is my public key here. Modulus is something product of the 2 chosen large prime numbers. In the below it is separated with xx: xx: xx: .. etc. is it a continuous large number in hex format? exponent should be the E with which we encrypt.</p>

<p>Finally, How to see only encoded public key from a certificate?
How do we take sha1 hash to hash the public key?</p>
"
security,rsa,195520,nan,2,"2018/10/11, 06:19:15",True,"2021/06/01, 00:54:26",nan,188644,11,0,17376,SHA 1 with RSA for ssl certificate,"<p>Hi using SHA 1 with RSA encryption for ssl certificate is secure? As i know, sha 1 is not secure, but if we use RSA with sha1, still it will be an issue? Please suggest if any security issues exist.</p>
"
security,rsa,193072,nan,2,"2018/09/05, 00:44:47",True,"2018/09/05, 03:01:16","2018/09/05, 03:01:16",1173,113,0,150,Does the symmetric key exchange through asymmetric encryption have to be done asymmetrically?,"<p>To communicate over a public channel, it seems often that 2 parties first use some <code>asymmetric-encryption</code> way to exchange a <code>symmetric</code> key. And then use the symmetric key for subsequent communication. The details are:</p>

<ol>
<li>Bob generates a public/private key pair.</li>
<li>Bob upload his public key to a key server.</li>
<li>Alice download Bob's public key from the key server.</li>
<li>Alice chooses a symmetric key, uses Bob's public key to encrypt the symmetric key, and sends it to Bob.</li>
<li>Bob decrypts Alice's symmetric key.</li>
<li>Bob and Alice communicate with the symmetric key.</li>
</ol>

<p>In step 4, it seems only Alice can decide the symmetric key. And it must be Alice to send it to Bob. Because if Bob chose and sent the symmetric key to Alice, any eavesdropper can decrypt it.</p>

<p>Is this right?</p>
"
security,rsa,190892,nan,1,"2018/08/03, 02:53:06",True,"2018/08/07, 15:09:45","2018/08/07, 15:09:45",183476,1,0,2293,Why is PKCS used?,"<p>Can anybody help me in understanding why PKCS is used? My confusion is that whether PKCS is used to transfer key in between client and server OR it is a standard to encrypt and decrypt the payload.</p>

<p>I know I am asking some basic question But I am new to this security space and I don't want my basic itself to be wrong that's why I am asking this.</p>
"
security,rsa,184988,nan,3,"2018/05/01, 08:25:22",True,"2018/05/02, 08:35:46","2018/05/02, 08:35:46",177101,117,0,2383,How are private keys distributed safely?,"<p>I am going through the RSA algorithm and I have a few questions.</p>

<p>My understanding of RSA Algorithm:</p>

<p><a href=""https://i.sstatic.net/20d1i.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/20d1i.png"" alt=""RSA algorithm""></a></p>

<p>How does a receiver get his private keys <em>P</em> and <em>Q</em>?</p>

<p>For a particular public key, if every receiver has the same private keys then one malicious receiver can decrypt any message that is intended to send to other receivers?</p>
"
